seq_id,print_id,tile_id,saturated,centroids
1662,SI266220200309225433,14,0,"[{""x"": 40.15768194070081, ""y"": 11.066711590296496, ""count"": 1484}, {""x"": 37.65722891566265, ""y"": 200.88775100401605, ""count"": 4980}, {""x"": 37.69515612489992, ""y"": 417.03642914331465, ""count"": 4996}, {""x"": 198.33926247288503, ""y"": 21.43947939262473, ""count"": 4610}, {""x"": 197.40613508805885, ""y"": 209.0328043352042, ""count"": 10334}, {""x"": 197.47332883187036, ""y"": 425.04832642037235, ""count"": 10367}]"
1663,SI266220200309225433,15,0,"[{""x"": 37.458761847146604, ""y"": 133.00705787457147, ""count"": 4959}, {""x"": 196.97806599275225, ""y"": 141.42370780087737, ""count"": 10486}]"
1664,SI266220200309225433,0,0,"[{""x"": 345.11665596919124, ""y"": 336.2594672657253, ""count"": 6232}, {""x"": 474.73994778067885, ""y"": 344.2919060052219, ""count"": 5745}, {""x"": 469.0, ""y"": 500.5, ""count"": 10}]"
1665,SI266220200309225433,1,0,"[{""x"": 345.1431639226915, ""y"": 52.65998568360773, ""count"": 6985}, {""x"": 345.89893071627364, ""y"": 268.72066793613595, ""count"": 6827}, {""x"": 341.574677201773, ""y"": 478.39564463287724, ""count"": 5189}, {""x"": 472.5693316677077, ""y"": 62.0076514678326, ""count"": 6404}, {""x"": 474.1737989834399, ""y"": 277.4300705033612, ""count"": 6099}, {""x"": 474.527192008879, ""y"": 472.1567702552719, ""count"": 3604}]"
1666,SI266220200309225433,2,0,"[{""x"": 345.7089705882353, ""y"": 200.9670588235294, ""count"": 6800}, {""x"": 345.6229250143102, ""y"": 416.9124212936463, ""count"": 6988}, {""x"": 361.2268485283561, ""y"": 10.615218951902369, ""count"": 1393}, {""x"": 473.9232, ""y"": 21.3744, ""count"": 2500}, {""x"": 474.7538860103627, ""y"": 208.54231433506044, ""count"": 5790}, {""x"": 474.4177000169866, ""y"": 424.63529811448956, ""count"": 5887}]"
1667,SI266220200309225433,3,1616,"[{""x"": 247.5, ""y"": 59.48, ""count"": 50}, {""x"": 403.92371206774874, ""y"": 136.24827099505998, ""count"": 14170}, {""x"": 297.45238095238096, ""y"": 202.02380952380952, ""count"": 42}, {""x"": 447.0, ""y"": 222.1818181818182, ""count"": 11}]"
1668,SI266220200309225433,4,0,"[{""x"": 22.774312324019927, ""y"": 344.54191033138403, ""count"": 4617}, {""x"": 237.37853433352566, ""y"": 336.3905077899596, ""count"": 6932}, {""x"": 397.4323966316586, ""y"": 344.4577538083073, ""count"": 10569}]"
1669,SI266220200309225433,5,0,"[{""x"": 24.334073028041153, ""y"": 60.82509582408715, ""count"": 4957}, {""x"": 24.487418268278184, ""y"": 277.2534178720032, ""count"": 5047}, {""x"": 23.07008670520231, ""y"": 473.5343208092485, ""count"": 2768}, {""x"": 237.56508875739644, ""y"": 268.9213017751479, ""count"": 6760}, {""x"": 233.75041689827682, ""y"": 478.31943672410597, ""count"": 5397}, {""x"": 237.2290451335585, ""y"": 52.34955480503531, ""count"": 6514}, {""x"": 396.5259324009324, ""y"": 60.56604506604506, ""count"": 10296}, {""x"": 397.67504835589943, ""y"": 277.00754352030947, ""count"": 10340}, {""x"": 397.8348814862268, ""y"": 472.9356181934657, ""count"": 6244}]"
1670,SI266220200309225433,6,0,"[{""x"": 23.521560574948666, ""y"": 21.50718685831622, ""count"": 1948}, {""x"": 24.463317384370015, ""y"": 209.2025518341308, ""count"": 5016}, {""x"": 24.62914296920965, ""y"": 425.3088840949206, ""count"": 5099}, {""x"": 237.68910021945868, ""y"": 416.9245062179956, ""count"": 6835}, {""x"": 238.01605947955392, ""y"": 200.96446096654276, ""count"": 6725}, {""x"": 253.2911725955204, ""y"": 10.891963109354414, ""count"": 1518}, {""x"": 397.50089529733293, ""y"": 425.1672792385261, ""count"": 10611}, {""x"": 397.03388208269524, ""y"": 208.87519142419603, ""count"": 10448}, {""x"": 397.75067204301075, ""y"": 21.50179211469534, ""count"": 4464}]"
1671,SI266220200309225433,7,274,"[{""x"": 25.42046698285297, ""y"": 140.83199562203575, ""count"": 5482}, {""x"": 329.0014707790803, ""y"": 139.0169139594238, ""count"": 23117}, {""x"": 388.8181818181818, ""y"": 47.81818181818182, ""count"": 11}]"
1672,SI266220200309225433,8,0,"[{""x"": 129.21877412382275, ""y"": 336.2933456847306, ""count"": 6477}, {""x"": 296.62628739578224, ""y"": 344.4010789602746, ""count"": 10195}, {""x"": 479.2271835132483, ""y"": 336.42541707556427, ""count"": 2038}]"
1673,SI266220200309225433,9,45,"[{""x"": 125.3905167820991, ""y"": 478.251287515539, ""count"": 5631}, {""x"": 129.72137346846165, ""y"": 52.517319618817126, ""count"": 6611}, {""x"": 129.7160623314354, ""y"": 268.78408750374587, ""count"": 6674}, {""x"": 297.35683699685984, ""y"": 276.5303073556, ""count"": 10509}, {""x"": 297.21235596010456, ""y"": 60.72838191149414, ""count"": 10327}, {""x"": 297.8480162449235, ""y"": 472.6986879100281, ""count"": 6402}, {""x"": 478.6696905016008, ""y"": 483.6889007470651, ""count"": 1874}, {""x"": 480.0146500271297, ""y"": 52.50732501356484, ""count"": 1843}, {""x"": 479.78883622959455, ""y"": 268.4902580305424, ""count"": 1899}]"
1674,SI266220200309225433,10,13,"[{""x"": 129.67059001056285, ""y"": 416.84427342688997, ""count"": 6627}, {""x"": 129.83543733092876, ""y"": 200.8355876164713, ""count"": 6654}, {""x"": 145.23651191969887, ""y"": 10.717063989962359, ""count"": 1594}, {""x"": 297.7810989010989, ""y"": 21.51098901098901, ""count"": 4550}, {""x"": 297.53632043448744, ""y"": 208.98690718649985, ""count"": 10311}, {""x"": 297.35838430915624, ""y"": 424.9516457908535, ""count"": 10299}, {""x"": 479.7437238493724, ""y"": 200.5041841004184, ""count"": 1912}, {""x"": 479.6656330749354, ""y"": 416.7467700258398, ""count"": 1935}, {""x"": 497.48333333333335, ""y"": 5.0, ""count"": 120}]"
1675,SI266220200309225433,11,0,"[{""x"": 129.35925469664306, ""y"": 132.9608869725901, ""count"": 6494}, {""x"": 296.547301895965, ""y"": 141.25017015070492, ""count"": 10285}, {""x"": 479.8021582733813, ""y"": 132.72867420349434, ""count"": 1946}]"
1676,SI266220200309225433,12,0,"[{""x"": 37.626182965299684, ""y"": 336.4968454258675, ""count"": 5072}, {""x"": 197.33970890091436, ""y"": 344.12875536480686, ""count"": 10718}]"
1677,SI266220200309225433,13,0,"[{""x"": 36.87608190838083, ""y"": 52.42347477306312, ""count"": 4737}, {""x"": 37.56784841075795, ""y"": 268.76609616951913, ""count"": 4908}, {""x"": 36.62394514767932, ""y"": 475.98417721518985, ""count"": 3792}, {""x"": 196.7000594530321, ""y"": 60.37554498612763, ""count"": 10092}, {""x"": 197.53552657192915, ""y"": 277.00379598987735, ""count"": 10274}, {""x"": 197.40986988257697, ""y"": 473.120913995557, ""count"": 6302}]"
1678,SI266220200309225433,14,0,"[{""x"": 40.04276985743381, ""y"": 10.999321113374066, ""count"": 1473}, {""x"": 37.28741044012283, ""y"": 200.6300921187308, ""count"": 4885}, {""x"": 37.29669657422512, ""y"": 416.8688825448613, ""count"": 4904}, {""x"": 197.46392756304158, ""y"": 425.0414760003894, ""count"": 10271}, {""x"": 198.49978108581436, ""y"": 21.496497373029772, ""count"": 4568}, {""x"": 197.55259822560203, ""y"": 208.92395437262357, ""count"": 10257}]"
1679,SI266220200309225433,15,0,"[{""x"": 37.292354740061164, ""y"": 133.00224260958205, ""count"": 4905}, {""x"": 197.1375547978568, ""y"": 141.09946419873356, ""count"": 10265}]"
1680,SI266220200309225433,0,0,"[{""x"": 346.5752416014726, ""y"": 334.5660377358491, ""count"": 6519}, {""x"": 406.1095890410959, ""y"": 498.2054794520548, ""count"": 73}, {""x"": 474.587962962963, ""y"": 342.75582990397805, ""count"": 5832}, {""x"": 476.4329268292683, ""y"": 493.6219512195122, ""count"": 164}]"
1681,SI266220200309225433,1,0,"[{""x"": 400.06844783715013, ""y"": 473.34189991518235, ""count"": 11790}, {""x"": 407.16105063072405, ""y"": 49.31881804043546, ""count"": 17361}, {""x"": 406.63581915126724, ""y"": 270.43641808487325, ""count"": 13691}]"
1682,SI266220200309225433,2,32,"[{""x"": 219.43859649122808, ""y"": 139.91228070175438, ""count"": 57}, {""x"": 411.6996381182147, ""y"": 197.41073582629673, ""count"": 16580}, {""x"": 407.49863405749966, ""y"": 416.34623390139194, ""count"": 15374}, {""x"": 361.48743718592965, ""y"": 9.797559224694902, ""count"": 1393}, {""x"": 474.09171005206247, ""y"": 20.661994393271925, ""count"": 2497}]"
1683,SI266220200309225433,3,2311,"[{""x"": 231.09375, ""y"": 91.53125, ""count"": 32}, {""x"": 247.5, ""y"": 59.57142857142857, ""count"": 42}, {""x"": 405.4980251134823, ""y"": 133.83882567941993, ""count"": 16963}]"
1684,SI266220200309225433,4,0,"[{""x"": 23.747729149463254, ""y"": 341.9810074318745, ""count"": 4844}, {""x"": 333.7127829629248, ""y"": 338.103800340329, ""count"": 19393}, {""x"": 258.6545454545454, ""y"": 496.07272727272726, ""count"": 55}, {""x"": 314.60550458715596, ""y"": 498.1834862385321, ""count"": 109}]"
1685,SI266220200309225433,5,0,"[{""x"": 27.118981158408932, ""y"": 55.23970690858339, ""count"": 5732}, {""x"": 24.738366480015447, ""y"": 275.33944776983975, ""count"": 5179}, {""x"": 26.398966704936853, ""y"": 470.65355912743973, ""count"": 3484}, {""x"": 138.5, ""y"": 12.5, ""count"": 24}, {""x"": 334.8331758671886, ""y"": 49.86952805146893, ""count"": 22227}, {""x"": 342.63755534334575, ""y"": 265.45364180918483, ""count"": 23038}, {""x"": 330.42451004113235, ""y"": 469.81151705782725, ""count"": 16532}, {""x"": 197.5, ""y"": 435.0, ""count"": 10}, {""x"": 495.5, ""y"": 474.0, ""count"": 10}]"
1686,SI266220200309225433,6,6,"[{""x"": 23.94302554027505, ""y"": 20.12524557956778, ""count"": 2036}, {""x"": 26.410264739321097, ""y"": 200.7904823777814, ""count"": 6157}, {""x"": 25.283004694835682, ""y"": 423.07962441314555, ""count"": 5325}, {""x"": 336.76874462814095, ""y"": 417.5454775266697, ""count"": 19779}, {""x"": 330.8076456605055, ""y"": 200.64017852811332, ""count"": 20613}, {""x"": 253.65696887686062, ""y"": 10.158322056833558, ""count"": 1478}, {""x"": 396.8976274165202, ""y"": 20.944420035149385, ""count"": 4552}]"
1687,SI266220200309225433,7,601,"[{""x"": 25.932973944294698, ""y"": 139.51787960467206, ""count"": 5565}, {""x"": 330.7244340653132, ""y"": 131.3264906399488, ""count"": 26549}, {""x"": 243.38823529411764, ""y"": 65.14117647058823, ""count"": 85}, {""x"": 389.0, ""y"": 48.0, ""count"": 11}]"
1688,SI266220200309225433,8,0,"[{""x"": 226.38880484114978, ""y"": 333.928483014716, ""count"": 21813}, {""x"": 478.42929759704253, ""y"": 334.6072088724584, ""count"": 2164}]"
1689,SI266220200309225433,9,0,"[{""x"": 5.5, ""y"": 233.0, ""count"": 10}, {""x"": 228.58686324128067, ""y"": 55.12504125866432, ""count"": 18178}, {""x"": 229.6653740177569, ""y"": 269.5280130625574, ""count"": 19598}, {""x"": 125.9296847939037, ""y"": 477.68254243158987, ""count"": 5774}, {""x"": 298.9286944045911, ""y"": 471.7261119081779, ""count"": 6970}, {""x"": 479.3614881850176, ""y"": 267.7415786827552, ""count"": 1989}, {""x"": 478.66737288135596, ""y"": 483.21027542372883, ""count"": 1888}, {""x"": 480.31353799698036, ""y"": 50.44589833920483, ""count"": 1987}]"
1690,SI266220200309225433,10,73,"[{""x"": 130.18693231760915, ""y"": 199.58540873132142, ""count"": 6826}, {""x"": 133.1366876885111, ""y"": 415.20688236907046, ""count"": 7294}, {""x"": 145.0228426395939, ""y"": 10.543781725888325, ""count"": 1576}, {""x"": 297.6171909614533, ""y"": 21.226185201595037, ""count"": 4514}, {""x"": 297.4970460048426, ""y"": 208.14198547215497, ""count"": 10325}, {""x"": 297.3211089494163, ""y"": 424.4158560311284, ""count"": 10280}, {""x"": 479.49768875192603, ""y"": 200.1797637390858, ""count"": 1947}, {""x"": 479.8161879895561, ""y"": 416.45221932114885, ""count"": 1915}, {""x"": 497.702479338843, ""y"": 4.925619834710743, ""count"": 121}]"
1691,SI266220200309225433,11,0,"[{""x"": 230.1285358678434, ""y"": 136.102172437203, ""count"": 17676}, {""x"": 479.6490264603095, ""y"": 131.63305042436346, ""count"": 2003}]"
1692,SI266220200309225433,12,0,"[{""x"": 38.178053435114506, ""y"": 335.27270992366414, ""count"": 5240}, {""x"": 198.02745739369942, ""y"": 342.3083146841109, ""count"": 11618}]"
1693,SI266220200309225433,13,0,"[{""x"": 37.96972637298661, ""y"": 49.760721909567245, ""count"": 5153}, {""x"": 37.861972951471756, ""y"": 267.6149562450278, ""count"": 5028}, {""x"": 37.5626713182158, ""y"": 475.07550461001745, ""count"": 4013}, {""x"": 196.66209779333138, ""y"": 59.19646155341693, ""count"": 10287}, {""x"": 196.96283008036738, ""y"": 471.6442307692308, ""count"": 6968}, {""x"": 197.47025715672004, ""y"": 275.9435225618632, ""count"": 10305}]"
1694,SI266220200309225433,14,0,"[{""x"": 39.99366197183099, ""y"": 10.58380281690141, ""count"": 1420}, {""x"": 37.715982286634464, ""y"": 199.75885668276973, ""count"": 4968}, {""x"": 37.57183212267958, ""y"": 415.95722356739304, ""count"": 4956}, {""x"": 196.85701676963814, ""y"": 21.020741394527803, ""count"": 4532}, {""x"": 197.36520804844696, ""y"": 208.12922445790193, ""count"": 10238}, {""x"": 197.2546882670594, ""y"": 424.53598429062345, ""count"": 10185}]"
1695,SI266220200309225433,15,0,"[{""x"": 37.4288042371155, ""y"": 132.15828070890203, ""count"": 4909}, {""x"": 197.2941176470588, ""y"": 140.48490455784963, ""count"": 10268}]"
1696,SI266220200309225433,0,0,"[{""x"": 346.66007782101167, ""y"": 335.1414785992218, ""count"": 6425}, {""x"": 405.72131147540983, ""y"": 498.08196721311475, ""count"": 61}, {""x"": 474.9998254494676, ""y"": 343.04992145226043, ""count"": 5729}, {""x"": 476.9609375, ""y"": 492.9765625, ""count"": 128}]"
1697,SI266220200309225433,1,0,"[{""x"": 397.8299906279288, ""y"": 474.31640112464856, ""count"": 10670}, {""x"": 406.36449641942056, ""y"": 50.78240588660403, ""count"": 15221}, {""x"": 406.09093655589123, ""y"": 270.28632930513595, ""count"": 13240}]"
1698,SI266220200309225433,2,0,"[{""x"": 219.28571428571428, ""y"": 140.0, ""count"": 49}, {""x"": 406.139651400748, ""y"": 417.837908404488, ""count"": 14171}, {""x"": 409.5068831863138, ""y"": 199.62723870622827, ""count"": 14964}, {""x"": 361.9029799029799, ""y"": 10.237006237006238, ""count"": 1443}, {""x"": 474.87943548387096, ""y"": 20.91048387096774, ""count"": 2480}]"
1699,SI266220200309225433,3,2844,"[{""x"": 231.17857142857142, ""y"": 91.39285714285714, ""count"": 28}, {""x"": 405.68664990653, ""y"": 134.44884935215626, ""count"": 15513}]"
1700,SI266220200309225433,4,0,"[{""x"": 23.914837398373983, ""y"": 343.4459349593496, ""count"": 4920}, {""x"": 333.82517741764644, ""y"": 338.884652049571, ""count"": 18882}, {""x"": 258.5853658536585, ""y"": 496.0243902439024, ""count"": 41}, {""x"": 314.22429906542055, ""y"": 498.04672897196264, ""count"": 107}]"
1701,SI266220200309225433,5,0,"[{""x"": 26.357284708431123, ""y"": 57.301317927423725, ""count"": 5539}, {""x"": 24.696629213483146, ""y"": 275.80802014722974, ""count"": 5162}, {""x"": 25.574236468097975, ""y"": 471.2866646507409, ""count"": 3307}, {""x"": 138.5, ""y"": 12.5, ""count"": 24}, {""x"": 334.93419861153035, ""y"": 52.533655297313615, ""count"": 19878}, {""x"": 339.88465279128576, ""y"": 267.99844388251313, ""count"": 20564}, {""x"": 327.42169651909427, ""y"": 471.07441703278135, ""count"": 14795}, {""x"": 197.5, ""y"": 435.0, ""count"": 12}, {""x"": 495.5, ""y"": 474.0, ""count"": 12}]"
1702,SI266220200309225433,6,0,"[{""x"": 24.205909943714822, ""y"": 21.137429643527206, ""count"": 2132}, {""x"": 25.791085871622784, ""y"": 203.27275856134918, ""count"": 5811}, {""x"": 25.183947119924458, ""y"": 423.5250236071766, ""count"": 5295}, {""x"": 335.743353028065, ""y"": 418.8751318843638, ""count"": 18956}, {""x"": 332.9428954977282, ""y"": 202.26585088806277, ""count"": 19368}, {""x"": 253.99397590361446, ""y"": 10.287817938420348, ""count"": 1494}, {""x"": 397.6023909674563, ""y"": 20.977640026566306, ""count"": 4517}]"
1703,SI266220200309225433,7,297,"[{""x"": 25.82510729613734, ""y"": 140.69223891273248, ""count"": 5592}, {""x"": 332.9930801617408, ""y"": 133.00129225895202, ""count"": 23989}, {""x"": 206.05263157894737, ""y"": 70.63157894736842, ""count"": 38}, {""x"": 243.30588235294118, ""y"": 65.07058823529412, ""count"": 85}]"
1704,SI266220200309225433,8,0,"[{""x"": 228.6947090210941, ""y"": 336.6099835436094, ""count"": 20053}, {""x"": 478.6026827012026, ""y"": 334.9986123959297, ""count"": 2162}]"
1705,SI266220200309225433,9,67,"[{""x"": 5.5, ""y"": 233.0, ""count"": 12}, {""x"": 229.9823398328691, ""y"": 55.81721448467967, ""count"": 17950}, {""x"": 230.80828245288026, ""y"": 270.76474648261217, ""count"": 18835}, {""x"": 126.02386304686149, ""y"": 477.6657444233097, ""count"": 5783}, {""x"": 298.4888759633561, ""y"": 471.79802239348555, ""count"": 6877}, {""x"": 479.33083458270863, ""y"": 267.71564217891057, ""count"": 2001}, {""x"": 478.6003126628452, ""y"": 483.2365815528921, ""count"": 1919}, {""x"": 480.0696008188332, ""y"": 50.94831115660184, ""count"": 1954}]"
1706,SI266220200309225433,10,52,"[{""x"": 130.17060712200816, ""y"": 199.81465265615878, ""count"": 6852}, {""x"": 132.0672620708903, ""y"": 415.5235835891711, ""count"": 7166}, {""x"": 144.78491271820448, ""y"": 10.558603491271821, ""count"": 1604}, {""x"": 297.8895015438906, ""y"": 21.25430083811204, ""count"": 4534}, {""x"": 297.76730769230767, ""y"": 208.19346153846155, ""count"": 10400}, {""x"": 297.6924564796905, ""y"": 424.2600580270793, ""count"": 10340}, {""x"": 479.5308516063233, ""y"": 200.07445181030087, ""count"": 1961}, {""x"": 479.784567581564, ""y"": 416.3619886069394, ""count"": 1931}, {""x"": 497.56349206349205, ""y"": 5.055555555555555, ""count"": 126}]"
1707,SI266220200309225433,11,0,"[{""x"": 230.8983630867507, ""y"": 136.5672161067701, ""count"": 17533}, {""x"": 479.6452736318408, ""y"": 131.76517412935323, ""count"": 2010}]"
1708,SI266220200309225433,12,0,"[{""x"": 38.1500285225328, ""y"": 335.51397604107245, ""count"": 5259}, {""x"": 198.1897810218978, ""y"": 342.09887964691904, ""count"": 11782}]"
1709,SI266220200309225433,13,0,"[{""x"": 37.91744913928012, ""y"": 50.72202660406886, ""count"": 5112}, {""x"": 37.86260146505642, ""y"": 267.78519105127697, ""count"": 5051}, {""x"": 37.22800402212167, ""y"": 475.1752136752137, ""count"": 3978}, {""x"": 197.0660488378935, ""y"": 471.93821712268317, ""count"": 6798}, {""x"": 197.81570881226054, ""y"": 59.57011494252873, ""count"": 10440}, {""x"": 197.85331412103747, ""y"": 276.1993275696446, ""count"": 10410}]"
1710,SI266220200309225433,14,0,"[{""x"": 40.10238907849829, ""y"": 10.87098976109215, ""count"": 1465}, {""x"": 37.6687374749499, ""y"": 199.76092184368738, ""count"": 4990}, {""x"": 37.585444310414154, ""y"": 416.01387213510253, ""count"": 4974}, {""x"": 197.18046430135786, ""y"": 21.248138414367062, ""count"": 4566}, {""x"": 197.63354938570185, ""y"": 208.09867466382897, ""count"": 10337}, {""x"": 197.5838599902771, ""y"": 424.5745260087506, ""count"": 10285}]"
1711,SI266220200309225433,15,0,"[{""x"": 37.454728370221325, ""y"": 132.4390342052314, ""count"": 4970}, {""x"": 197.5069484655472, ""y"": 140.5232580582899, ""count"": 10362}]"
1712,SI266220200309225433,0,0,"[{""x"": 346.1150513478819, ""y"": 336.10109114249036, ""count"": 6232}, {""x"": 475.5043026174256, ""y"": 344.50501972032987, ""count"": 5578}]"
